/home/ye2698/DESC/desc/integrals/_interp_utils.py:19: UserWarning: 
jax-finufft is not installed.
If you want to use NUFFTs, follow the DESC installation instructions.
Otherwise you must set the parameter nufft_eps to zero
when computing effective ripple, Gamma_c, and any other
computations that involve bounce integrals.

  warnings.warn(
DESC version=0.15.0+424.gdbba9ba17.
Using JAX backend: jax version=0.6.2, jaxlib version=0.6.2, dtype=float64.
Using device: NVIDIA A100-PCIE-40GB (id=0), with 40.00 GB available memory.
Building objective: QS two-term
Precomputing transforms
Timer: Precomputing transforms = 340 ms
Building objective: aspect ratio
Precomputing transforms
Timer: Precomputing transforms = 39.9 ms
Building objective: volume
Precomputing transforms
Timer: Precomputing transforms = 39.5 ms
Building objective: rotational transform
Precomputing transforms
Timer: Precomputing transforms = 298 ms
Timer: Objective build = 807 ms
Building objective: force
Precomputing transforms
Timer: Precomputing transforms = 535 ms
Timer: Objective build = 859 ms
Timer: Objective build = 2.97 ms
Timer: Eq Update LinearConstraintProjection build = 2.26 sec
Timer: Proximal projection build = 10.3 sec
Building objective: fixed cross-section R
Building objective: fixed cross-section Z
Building objective: fixed pressure
Building objective: fixed current
Building objective: fixed Psi
Timer: Objective build = 288 ms
Timer: LinearConstraintProjection build = 844 ms
Number of parameters: 45
Number of objectives: 478
Timer: Initializing the optimization = 11.5 sec

Starting optimization
Using method: proximal-lsq-exact
Solver options:
------------------------------------------------------------
Maximum Function Evaluations       : 1251
Maximum Allowed Total Δx Norm      : inf
Scaled Termination                 : True
Trust Region Method                : qr
Initial Trust Radius               : 1.139e+02
Maximum Trust Radius               : inf
Minimum Trust Radius               : 2.220e-16
Trust Radius Increase Ratio        : 2.000e+00
Trust Radius Decrease Ratio        : 2.500e-01
Trust Radius Increase Threshold    : 7.500e-01
Trust Radius Decrease Threshold    : 2.500e-01
------------------------------------------------------------ 

   Iteration     Total nfev        Cost      Cost reduction    Step norm     Optimality   
       0              1          1.247e+03                                    1.426e+01   
       1              4          1.162e+03      8.467e+01      5.071e-03      1.283e+01   
       2              5          1.089e+03      7.355e+01      1.001e-02      9.258e+00   
       3              6          1.032e+03      5.630e+01      1.071e-02      6.306e+00   
       4              7          9.904e+02      4.187e+01      6.649e-03      3.022e+00   
       5              8          9.848e+02      5.563e+00      1.075e-02      4.254e+00   
       6              9          9.770e+02      7.845e+00      4.056e-03      3.335e+00   
       7             10          9.564e+02      2.062e+01      4.123e-03      2.555e+00   
       8             11          9.424e+02      1.401e+01      2.238e-02      1.834e+00   
       9             12          9.380e+02      4.352e+00      1.678e-02      3.204e+00   
      10             13          9.262e+02      1.182e+01      1.765e-02      1.481e+00   
      11             14          9.196e+02      6.533e+00      1.914e-02      1.113e+00   
      12             15          9.124e+02      7.222e+00      1.328e-02      1.422e+00   
      13             16          9.064e+02      5.971e+00      1.260e-02      1.290e+00   
      14             17          9.026e+02      3.897e+00      1.186e-02      1.259e+00   
      15             18          9.000e+02      2.576e+00      1.369e-02      1.180e+00   
      16             19          8.961e+02      3.881e+00      6.731e-03      9.285e-01   
      17             20          8.937e+02      2.350e+00      6.011e-03      1.002e+00   
      18             21          8.909e+02      2.802e+00      6.308e-03      6.683e-01   
      19             22          8.890e+02      1.972e+00      5.487e-03      6.722e-01   
      20             23          8.872e+02      1.818e+00      8.392e-03      5.637e-01   
      21             24          8.846e+02      2.578e+00      1.094e-02      4.552e-01   
      22             25          8.815e+02      3.084e+00      1.094e-02      4.404e-01   
      23             26          8.779e+02      3.622e+00      6.674e-03      3.469e-01   
      24             27          8.702e+02      7.634e+00      8.192e-03      8.574e-01   
      25             29          8.649e+02      5.369e+00      4.391e-03      2.395e-01   
      26             30          8.583e+02      6.548e+00      6.165e-03      7.454e-01   
      27             31          8.493e+02      8.999e+00      2.223e-02      2.025e+00   
